mode,load,0_alexnet-16,1_mobilenet_v3_small-2,2_resnet152-2
mps-uncap,0.8,7.516384124755859,8.505868911743164,29.950618743896488
mps-uncap,0.9,18.662571907043457,15.28244018554688,83.33172798156741
mps-uncap,1.0,302.1285057067871,73.44393730163573,2346.541738510132
mps-uncap,0.5,2.0295619964599605,5.155229568481446,11.922597885131838
mps-uncap,0.6,2.7319431304931654,4.811525344848633,11.865282058715819
mps-uncap,0.7,4.11527156829834,6.948232650756839,17.866802215576175
mps-uncap,0.1,0.06008148193359375,3.8012504577636723,7.874011993408203
mps-uncap,0.2,0.7874727249145509,6.131100654602052,10.660409927368164
mps-uncap,0.3,1.0591030120849612,6.007385253906249,11.322879791259766
mps-uncap,0.4,1.468658447265625,5.887031555175781,11.259841918945314
