mode,load,0_alexnet-16,1_mobilenet_v3_small-2,2_resnet152-2
mps-uncap,0.8,26.839256286621094,28.626441955566406,109.5588207244873
mps-uncap,0.9,53.60603332519531,60.37092208862305,228.1351089477539
mps-uncap,1.0,353.00159454345703,162.79983520507812,2532.7043533325195
mps-uncap,0.5,10.636329650878906,26.966094970703125,37.98961639404297
mps-uncap,0.6,12.14456558227539,18.752336502075195,42.59061813354492
mps-uncap,0.7,14.451026916503906,25.707721710205078,50.52447319030762
mps-uncap,0.1,2.649068832397461,14.901876449584961,30.31444549560547
mps-uncap,0.2,3.949880599975586,26.20387077331543,38.47908973693848
mps-uncap,0.3,4.561901092529297,21.630048751831055,39.34216499328613
mps-uncap,0.4,7.254838943481445,19.12093162536621,41.17560386657715
