mode,load,0_alexnet-16,1_mobilenet_v3_small-2,2_resnet152-2
mps-uncap,0.8,28.52034568786621,31.126976013183594,121.21033668518066
mps-uncap,0.9,55.342912673950195,62.84332275390625,239.76492881774902
mps-uncap,1.0,354.72989082336426,165.4202938079834,2544.785261154175
mps-uncap,0.5,12.223005294799805,29.3118953704834,46.143531799316406
mps-uncap,0.6,13.753414154052734,21.280288696289062,51.317453384399414
mps-uncap,0.7,16.145706176757812,28.028011322021484,60.13607978820801
mps-uncap,0.1,4.087209701538086,20.240306854248047,44.609785079956055
mps-uncap,0.2,5.381584167480469,30.265092849731445,50.71592330932617
mps-uncap,0.3,6.046295166015625,25.508642196655273,50.6436824798584
mps-uncap,0.4,8.803129196166992,22.522449493408203,49.16071891784668
