mode,load,0_alexnet-16,1_mobilenet_v3_small-2,2_resnet152-2
mps-uncap,0.8,0.00667572021484375,0.008344650268554688,0.010967254638671875
mps-uncap,0.9,0.0073909759521484375,0.008106231689453125,0.009059906005859375
mps-uncap,1.0,0.007867813110351562,0.008344650268554688,0.01239776611328125
mps-uncap,0.5,0.007867813110351562,0.008344650268554688,0.009775161743164062
mps-uncap,0.6,0.0073909759521484375,0.008106231689453125,0.011205673217773438
mps-uncap,0.7,0.007152557373046875,0.007867813110351562,0.0095367431640625
mps-uncap,0.1,0.010013580322265625,0.011444091796875,0.013828277587890625
mps-uncap,0.2,0.009298324584960938,0.009059906005859375,0.0133514404296875
mps-uncap,0.3,0.008821487426757812,0.0095367431640625,0.011444091796875
mps-uncap,0.4,0.009298324584960938,0.008821487426757812,0.011682510375976562
