mode,load,0_alexnet-16,1_mobilenet_v3_small-2,2_resnet152-2
mps-uncap,0.8,15.706491470336928,17.281637191772468,60.98110675811766
mps-uncap,0.9,35.790872573852546,35.237534046173124,150.5712461471558
mps-uncap,1.0,339.5771503448486,137.09042549133298,2463.595311641693
mps-uncap,0.5,4.566669464111328,12.593941688537592,25.475730895996044
mps-uncap,0.6,5.771670341491697,9.775972366333008,25.33416748046875
mps-uncap,0.7,7.938568592071532,14.374799728393567,34.24104690551746
mps-uncap,0.1,1.3057518005371092,8.988280296325653,21.86894416809082
mps-uncap,0.2,1.851503849029538,14.228093624114987,22.999632358551015
mps-uncap,0.3,2.3511981964111364,13.253550529479979,23.746311664581302
mps-uncap,0.4,3.386173248291019,12.261762619018555,23.654398918151852
