mode,load,0_alexnet-16,1_mobilenet_v3_small-2,2_resnet152-2
mps-uncap,0.8,3.2873153686523438,4.746437072753906,16.695141792297363
mps-uncap,0.9,6.308197975158691,6.664514541625977,31.545639038085938
mps-uncap,1.0,212.47124671936035,27.52518653869629,1442.4604177474976
mps-uncap,0.5,1.7437934875488281,3.911733627319336,11.914491653442383
mps-uncap,0.6,1.8165111541748047,3.5343170166015625,11.186838150024414
mps-uncap,0.7,2.422332763671875,4.130125045776367,12.233734130859375
mps-uncap,0.1,1.5208721160888672,6.154179573059082,18.06163787841797
mps-uncap,0.2,1.5723705291748047,6.050229072570801,16.494035720825195
mps-uncap,0.3,1.5554428100585938,5.484580993652344,13.460874557495117
mps-uncap,0.4,1.6701221466064453,4.384517669677734,13.03243637084961
