mode,load,0_alexnet-16,1_mobilenet_v3_small-2,2_resnet152-2
mps-uncap,0.8,1.8773555755615237,2.899012565612793,12.398042678833008
mps-uncap,0.9,1.9044375419616701,2.8365302085876465,12.425374984741211
mps-uncap,1.0,1.8897056579589844,3.1450939178466797,12.455108165740967
mps-uncap,0.5,1.8451428413391113,4.90302562713623,14.041261672973624
mps-uncap,0.6,1.7590522766113281,4.054737091064452,13.67823600769043
mps-uncap,0.7,1.8330121040344236,3.4955000877380407,12.528610229492184
mps-uncap,0.1,1.6535854339599603,6.998183727264404,20.66183090209961
mps-uncap,0.2,1.7619299888610838,6.654782295227051,20.255510807037354
mps-uncap,0.3,1.7169761657714844,6.637687683105469,19.947221279144287
mps-uncap,0.4,1.8219947814941406,5.896780490875244,17.79524803161621
