mode,load,0_inception_v3-4,1_squeezenet1_0-16,2_vgg11-4
mps-uncap,0.8,138.39221000671387,137.99238204956055,79.92887496948242
mps-uncap,0.9,3113.8970851898193,372.9441165924072,211.3189697265625
mps-uncap,1.0,10682.475328445435,4232.7399253845215,5144.6075439453125
mps-uncap,0.5,54.508209228515625,33.23197364807129,24.09505844116211
mps-uncap,0.6,57.649850845336914,35.848379135131836,32.00364112854004
mps-uncap,0.7,110.62788963317871,82.94105529785156,38.01155090332031
mps-uncap,0.1,36.41462326049805,15.059709548950195,14.351606369018555
mps-uncap,0.2,51.41019821166992,19.267559051513672,9.682893753051758
mps-uncap,0.3,44.15106773376465,23.47278594970703,10.470151901245117
mps-uncap,0.4,47.976016998291016,33.95986557006836,16.74962043762207
