mode,load,0_inception_v3-4,1_squeezenet1_0-16,2_vgg11-4
mps-uncap,0.8,84.3333268165586,87.45505571365324,39.61154937744139
mps-uncap,0.9,3009.6823930740356,333.3081293106079,168.59776973724362
mps-uncap,1.0,10491.71603679657,4180.394625663757,5082.795538902283
mps-uncap,0.5,25.058941841125478,16.424441337585446,9.103074073791504
mps-uncap,0.6,30.83014488220215,18.444004058837873,11.100020408630341
mps-uncap,0.7,59.513158798217425,41.12439155578613,21.78340435028077
mps-uncap,0.1,13.80043983459473,4.791171550750733,2.9394149780273415
mps-uncap,0.2,24.992024898529042,6.513893604278563,4.0622138977050755
mps-uncap,0.3,22.772865295410153,10.033726692199703,4.699864387512211
mps-uncap,0.4,21.37938022613525,13.091590404510498,6.529808044433594
