mode,load,0_inception_v3-4,1_squeezenet1_0-16,2_vgg11-4
mps-uncap,0.8,40.58661460876464,46.10400199890139,18.84453296661377
mps-uncap,0.9,2854.1529178619385,164.05086517333984,84.86576080322266
mps-uncap,1.0,9764.469337463379,3669.99306678772,4747.477626800538
mps-uncap,0.5,11.492967605590817,7.239103317260742,3.8052558898925786
mps-uncap,0.6,14.829874038696289,8.56647491455078,4.630422592163086
mps-uncap,0.7,16.637611389160156,17.974424362182617,8.546686172485353
mps-uncap,0.1,0.053644180297851604,0.04792213439941406,0.04706382751464846
mps-uncap,0.2,10.124087333679205,2.404379844665528,0.9054183959960938
mps-uncap,0.3,11.379480361938478,3.8414955139160165,1.8047332763671873
mps-uncap,0.4,11.186122894287113,5.222702026367187,2.6102066040039062
