mode,load,0_inception_v3-4,1_squeezenet1_0-16,2_vgg11-4
mps-uncap,0.8,8.215665817260742,12.210249900817871,4.181265830993652
mps-uncap,0.9,1227.8237342834473,52.70576477050781,23.066997528076172
mps-uncap,1.0,5291.801929473877,2021.479845046997,2481.956958770752
mps-uncap,0.5,0.028371810913085938,0.02765655517578125,0.027179718017578125
mps-uncap,0.6,0.02765655517578125,0.4525184631347656,0.02574920654296875
mps-uncap,0.7,0.45680999755859375,3.5288333892822266,1.4042854309082031
mps-uncap,0.1,0.04124641418457031,0.040531158447265625,0.039577484130859375
mps-uncap,0.2,0.03135204315185547,0.028133392333984375,0.027894973754882812
mps-uncap,0.3,0.030517578125,0.0286102294921875,0.026941299438476562
mps-uncap,0.4,0.0286102294921875,0.027179718017578125,0.027179718017578125
