mode,load,0_inception_v3-4,1_squeezenet1_0-16,2_vgg11-4
mps-uncap,0.8,16.819498538970947,8.184268474578857,5.561027526855469
mps-uncap,0.9,20.147323608398438,7.380990982055665,5.264475345611571
mps-uncap,1.0,20.148897171020508,6.548662185668945,5.193552970886231
mps-uncap,0.5,16.4565372467041,7.887864112854004,5.4534053802490225
mps-uncap,0.6,17.79031753540039,7.391350269317627,5.494942665100098
mps-uncap,0.7,16.0363483428955,8.039991855621338,5.459170341491699
mps-uncap,0.1,21.181144714355476,8.492860794067385,5.649142265319823
mps-uncap,0.2,20.972657203674316,7.518005371093749,5.342683792114256
mps-uncap,0.3,20.164813995361328,7.627763748168944,5.436921119689942
mps-uncap,0.4,19.486024379730207,7.154266834259034,5.4939985275268555
