mode,load,0_inception_v3-4,1_squeezenet1_0-16,2_vgg11-4
mps-uncap,0.8,17.84491539001465,9.221553802490234,6.7119598388671875
mps-uncap,0.9,21.64149284362793,8.545875549316406,6.546974182128906
mps-uncap,1.0,20.993709564208984,7.785320281982422,7.125139236450195
mps-uncap,0.5,19.697904586791992,9.535551071166992,6.577730178833008
mps-uncap,0.6,19.691944122314453,8.091211318969727,6.906032562255859
mps-uncap,0.7,17.967939376831055,12.355566024780273,6.609916687011719
mps-uncap,0.1,24.22499656677246,12.704610824584961,7.803916931152344
mps-uncap,0.2,23.08058738708496,11.186838150024414,7.897615432739258
mps-uncap,0.3,20.856380462646484,11.388778686523438,9.85097885131836
mps-uncap,0.4,20.429372787475586,9.532928466796875,8.30221176147461
