mode,load,0_inception_v3-4,1_squeezenet1_0-16,2_vgg11-4
mps-uncap,0.8,0.011920928955078125,0.009775161743164062,0.009059906005859375
mps-uncap,0.9,0.0133514404296875,0.009775161743164062,0.008821487426757812
mps-uncap,1.0,0.015735626220703125,0.011444091796875,0.011920928955078125
mps-uncap,0.5,0.012159347534179688,0.0095367431640625,0.009775161743164062
mps-uncap,0.6,0.011682510375976562,0.009059906005859375,0.009059906005859375
mps-uncap,0.7,0.010251998901367188,0.009775161743164062,0.009059906005859375
mps-uncap,0.1,0.015735626220703125,0.011920928955078125,0.013589859008789062
mps-uncap,0.2,0.012874603271484375,0.012159347534179688,0.0133514404296875
mps-uncap,0.3,0.01239776611328125,0.011920928955078125,0.011205673217773438
mps-uncap,0.4,0.011920928955078125,0.009059906005859375,0.011444091796875
