mode,load,0_densenet169-32,1_efficientnet_b6-4,2_mobilenet_v3_large-2
mps-uncap,0.8,23.430824279785156,17.3337459564209,4.731893539428711
mps-uncap,0.9,23.625612258911133,17.46344566345215,4.780292510986328
mps-uncap,1.0,27.413368225097656,17.87853240966797,4.77910041809082
mps-uncap,0.5,21.801471710205078,17.185688018798828,4.812479019165039
mps-uncap,0.6,21.85845375061035,17.184019088745117,4.74858283996582
mps-uncap,0.7,22.419452667236328,17.029285430908203,4.818916320800781
mps-uncap,0.1,22.07016944885254,17.50016212463379,4.858732223510742
mps-uncap,0.2,21.69036865234375,17.133474349975586,4.820585250854492
mps-uncap,0.3,21.697998046875,17.13418960571289,4.794597625732422
mps-uncap,0.4,21.778583526611328,17.225027084350586,4.784345626831055
