mode,load,0_densenet169-32,1_efficientnet_b6-4,2_mobilenet_v3_large-2
mps-uncap,0.8,630.4411888122559,700.4117965698242,4158.867120742798
mps-uncap,0.9,592.0209884643555,1587.3222351074219,15210.85262298584
mps-uncap,1.0,5428.764343261719,10730.371713638306,20632.9243183136
mps-uncap,0.5,169.24309730529785,104.4931411743164,48.14624786376953
mps-uncap,0.6,170.32694816589355,134.49454307556152,58.47358703613281
mps-uncap,0.7,299.87359046936035,254.85682487487793,521.4943885803223
mps-uncap,0.1,48.954010009765625,28.35392951965332,22.3996639251709
mps-uncap,0.2,52.13809013366699,33.315420150756836,27.448415756225586
mps-uncap,0.3,73.04143905639648,56.90598487854004,28.46837043762207
mps-uncap,0.4,90.47436714172363,81.88223838806152,45.14312744140625
