mode,load,0_densenet169-32,1_efficientnet_b6-4,2_mobilenet_v3_large-2
mps-uncap,0.8,32.872915267944336,26.018381118774414,8.246779441833496
mps-uncap,0.9,31.07137680053711,26.468276977539062,9.63435173034668
mps-uncap,1.0,31.28128051757813,26.407146453857422,9.708642959594727
mps-uncap,0.5,32.46879577636719,25.7321834564209,6.835365295410155
mps-uncap,0.6,32.67860412597656,25.768637657165527,7.111144065856939
mps-uncap,0.7,30.663251876831055,25.996732711791992,8.49463939666748
mps-uncap,0.1,34.186458587646484,31.372642517089844,11.21203899383545
mps-uncap,0.2,30.744075775146484,26.89824104309082,9.944629669189453
mps-uncap,0.3,31.526279449462887,25.853776931762695,8.454322814941406
mps-uncap,0.4,31.32123947143555,24.13344383239746,7.461404800415038
