mode,load,0_densenet169-32,1_efficientnet_b6-4,2_mobilenet_v3_large-2
mps-uncap,0.8,661.135196685791,725.8691787719727,4163.87414932251
mps-uncap,0.9,620.0761795043945,1614.5193576812744,15222.915887832642
mps-uncap,1.0,5457.916975021362,10756.667613983154,20649.266719818115
mps-uncap,0.5,199.36656951904297,129.89258766174316,53.05194854736328
mps-uncap,0.6,202.32129096984863,152.1322727203369,66.53380393981934
mps-uncap,0.7,327.62622833251953,273.7236022949219,530.1752090454102
mps-uncap,0.1,73.76980781555176,60.370445251464844,30.45368194580078
mps-uncap,0.2,80.67750930786133,54.891347885131836,32.49073028564453
mps-uncap,0.3,99.69687461853027,75.58274269104004,33.40315818786621
mps-uncap,0.4,122.56455421447754,99.16424751281738,56.517601013183594
