mode,load,0_densenet169-32,1_efficientnet_b6-4,2_mobilenet_v3_large-2
mps-uncap,0.8,34.05470848083497,26.922750473022457,9.508466720581055
mps-uncap,0.9,31.742675304412842,27.23388671875,10.878763198852539
mps-uncap,1.0,31.952178478240967,27.17063903808594,10.859746932983395
mps-uncap,0.5,33.840441703796394,27.167820930480957,9.174158573150633
mps-uncap,0.6,33.90678167343139,27.26049423217773,9.312703609466553
mps-uncap,0.7,31.452007293701172,26.893770694732666,10.595290660858156
mps-uncap,0.1,38.6070728302002,34.16105270385741,12.137570381164549
mps-uncap,0.2,33.12090873718262,31.509261131286625,11.318850517272951
mps-uncap,0.3,33.368387222290046,28.5206127166748,10.428547859191895
mps-uncap,0.4,33.724398612976074,25.628387928009037,10.307350158691404
