mode,load,0_densenet169-32,1_efficientnet_b6-4,2_mobilenet_v3_large-2
mps-uncap,0.8,570.5490589141849,656.8694114685059,4117.734389305115
mps-uncap,0.9,544.8943901062011,1536.7924213409415,15020.874965190887
mps-uncap,1.0,5356.7885971069345,10646.928052902222,20396.23748779297
mps-uncap,0.5,131.78209066390997,96.23054504394534,31.915211677551188
mps-uncap,0.6,152.11517810821525,110.85286140441893,50.3874707221985
mps-uncap,0.7,266.5655708312988,226.4032268524168,476.7223262786866
mps-uncap,0.1,63.8666915893555,39.178800582885735,24.23728227615356
mps-uncap,0.2,58.90876770019529,47.53491878509522,24.22267436981204
mps-uncap,0.3,74.4823503494263,52.24547863006591,22.2249984741211
mps-uncap,0.4,96.65860176086423,60.08652448654195,27.651062011718743
