mode,load,0_inception_v3-32,1_squeezenet1_0-2,2_vgg19-16
mps-uncap,0.8,44.77133750915527,12.354373931884759,15.440340042114256
mps-uncap,0.9,45.76172828674317,13.240289688110352,15.958471298217772
mps-uncap,1.0,49.66483116149903,12.914950847625732,15.91325998306274
mps-uncap,0.5,42.29010343551636,10.584030151367193,14.734668731689448
mps-uncap,0.6,42.942142486572266,11.24342441558838,15.01740217208862
mps-uncap,0.7,43.29700469970704,11.673700809478776,15.352754592895508
mps-uncap,0.1,26.291899681091312,7.8455567359924405,13.471913337707516
mps-uncap,0.2,28.67918014526367,8.07054042816162,13.916110992431637
mps-uncap,0.3,38.96020650863647,8.757534027099627,14.359436035156252
mps-uncap,0.4,41.48749351501462,9.569892883300783,14.355878829956055
