mode,load,0_inception_v3-32,1_squeezenet1_0-2,2_vgg19-16
mps-uncap,0.8,0.012159347534179688,0.010013580322265625,0.010728836059570312
mps-uncap,0.9,0.012874603271484375,0.00858306884765625,0.010251998901367188
mps-uncap,1.0,0.0133514404296875,0.009298324584960938,0.011682510375976562
mps-uncap,0.5,0.012636184692382812,0.01049041748046875,0.009775161743164062
mps-uncap,0.6,0.012874603271484375,0.010728836059570312,0.009775161743164062
mps-uncap,0.7,0.012874603271484375,0.009298324584960938,0.010251998901367188
mps-uncap,0.1,0.02384185791015625,0.011205673217773438,0.01239776611328125
mps-uncap,0.2,0.02956390380859375,0.010967254638671875,0.014781951904296875
mps-uncap,0.3,0.021457672119140625,0.010728836059570312,0.011682510375976562
mps-uncap,0.4,0.011920928955078125,0.01049041748046875,0.012159347534179688
