mode,load,0_inception_v3-32,1_squeezenet1_0-2,2_vgg19-16
mps-uncap,0.8,129.94964122772222,46.54070138931273,107.11721420288086
mps-uncap,0.9,271.25640869140625,148.459692001343,307.4987125396726
mps-uncap,1.0,789.343147277832,647.799518108368,671.7389464378356
mps-uncap,0.5,91.11814260482788,16.70322418212891,43.60752105712887
mps-uncap,0.6,71.48268222808838,21.31035327911378,51.29967927932732
mps-uncap,0.7,171.594934463501,31.34939670562751,61.90218925476076
mps-uncap,0.1,28.022971153259277,7.967126369476321,20.25512456893921
mps-uncap,0.2,29.12955284118652,8.512544631958002,24.62764739990234
mps-uncap,0.3,39.262983798980706,10.522899627685554,34.33135032653809
mps-uncap,0.4,60.63974380493157,11.812262535095227,40.98151206970218
