mode,load,0_inception_v3-32,1_squeezenet1_0-2,2_vgg19-16
mps-uncap,0.8,76.15506649017334,19.898104667663574,58.986854553222656
mps-uncap,0.9,160.33091545104975,65.53430557250978,145.32022476196292
mps-uncap,1.0,403.50875854492193,517.8731203079228,575.661611557007
mps-uncap,0.5,40.38147926330567,8.698368072509766,25.775575637817386
mps-uncap,0.6,41.416215896606445,10.06336212158203,29.543280601501465
mps-uncap,0.7,59.00774002075195,13.98932933807373,39.49999809265137
mps-uncap,0.1,16.933917999267575,3.854990005493164,12.588024139404297
mps-uncap,0.2,20.226716995239258,5.2710771560668945,14.58473205566406
mps-uncap,0.3,25.747752189636223,6.766033172607423,20.056533813476566
mps-uncap,0.4,32.13229179382324,7.537508010864259,21.778488159179688
