mode,load,0_inception_v3-32,1_squeezenet1_0-2,2_vgg19-16
mps-uncap,0.8,172.45793342590332,123.22783470153809,149.24383163452148
mps-uncap,0.9,369.94290351867676,228.20711135864258,387.7754211425781
mps-uncap,1.0,918.6525344848633,687.3397827148438,717.3683643341064
mps-uncap,0.5,152.51445770263672,31.56423568725586,70.55783271789551
mps-uncap,0.6,102.68831253051758,33.20002555847168,74.5384693145752
mps-uncap,0.7,224.0152359008789,51.03778839111328,78.55844497680664
mps-uncap,0.1,29.087066650390625,10.061979293823242,20.712852478027344
mps-uncap,0.2,37.15109825134277,13.561725616455078,33.96773338317871
mps-uncap,0.3,42.12808609008789,16.5252685546875,52.36315727233887
mps-uncap,0.4,81.72941207885742,23.35047721862793,59.54241752624512
