mode,load,0_inception_v3-32,1_squeezenet1_0-2,2_vgg19-16
mps-uncap,0.8,127.67696380615234,120.42117118835449,133.744478225708
mps-uncap,0.9,326.2314796447754,222.38636016845703,372.98035621643066
mps-uncap,1.0,872.0645904541016,677.7315139770508,702.6016712188721
mps-uncap,0.5,125.54335594177246,25.085926055908203,57.300567626953125
mps-uncap,0.6,90.99960327148438,26.993751525878906,61.34915351867676
mps-uncap,0.7,192.40474700927734,45.848846435546875,66.30444526672363
mps-uncap,0.1,15.794515609741211,5.334377288818359,9.993553161621094
mps-uncap,0.2,12.044906616210938,9.716510772705078,23.087739944458008
mps-uncap,0.3,30.34234046936035,10.715007781982422,39.804935455322266
mps-uncap,0.4,67.48032569885254,15.171527862548828,47.82557487487793
