mode,load,0_densenet121-32,1_resnet152-8,2_squeezenet1_0-2
mps-uncap,0.6,23.636579513549805,21.960973739624023,5.504846572875977
mig,0.6,45.1807975769043,34.47926044464111,2.603292465209961
mps-uncap,0.7,27.443408966064453,24.6889591217041,10.310888290405273
mig,0.7,58.37905406951904,44.97849941253662,3.1194686889648438
mps-uncap,0.8,26.66473388671875,27.895331382751465,4024.3347883224487
mig,0.8,71.7555284500122,57.538509368896484,4.00543212890625
mps-uncap,0.9,37.32013702392578,37.25409507751465,10862.15353012085
mig,0.9,150.1145362854004,132.87806510925293,6.188869476318359
mps-uncap,1.0,44.432878494262695,60.892581939697266,17414.20614719391
mig,1.0,627.9890537261963,832.9017162322998,446.933388710022
mps-uncap,1.1,87.1584415435791,1061.4445209503174,19941.444635391235
mig,1.1,3077.2000551223755,5477.561831474304,3558.306932449341
mps-uncap,1.2,127.55608558654785,5855.619788169861,26541.887521743774
mig,1.2,7741.600275039673,6420.828819274902,6991.675138473511
mps-uncap,1.3,2296.6883182525635,10368.829488754272,25217.697858810425
mig,1.3,10918.885946273804,10299.51786994934,10411.525130271912
