mode,load,0_densenet121-32,1_resnet152-8,2_squeezenet1_0-2
mps-uncap,0.6,17.243385314941406,13.477802276611328,1.787424087524414
mig,0.6,31.479358673095703,25.531530380249023,1.748800277709961
mps-uncap,0.7,17.31395721435547,13.146638870239258,1.7664432525634766
mig,0.7,31.47292137145996,25.54631233215332,1.7485618591308594
mps-uncap,0.8,18.637895584106445,13.406753540039062,2.524852752685547
mig,0.8,31.48031234741211,25.582551956176758,1.7590522766113281
mps-uncap,0.9,18.79739761352539,13.617753982543945,1.7821788787841797
mig,0.9,31.74877166748047,25.542259216308594,1.7321109771728516
mps-uncap,1.0,18.733739852905273,13.362646102905273,1.9924640655517578
mig,1.0,31.71515464782715,25.6650447845459,1.8076896667480469
mps-uncap,1.1,18.877506256103516,13.457775115966797,2.0380020141601562
mig,1.1,32.0432186126709,25.72798728942871,1.7812252044677734
mps-uncap,1.2,22.67909049987793,22.539615631103516,1.7926692962646484
mig,1.2,32.01866149902344,25.865554809570312,1.8062591552734375
mps-uncap,1.3,19.32835578918457,13.68856430053711,2.104520797729492
mig,1.3,32.33218193054199,25.90322494506836,1.7995834350585938
