mode,load,0_densenet121-32,1_resnet152-8,2_squeezenet1_0-2
mps-uncap,0.6,0.014066696166992188,0.013828277587890625,0.011444091796875
mig,0.6,0.014543533325195312,0.01239776611328125,0.011444091796875
mps-uncap,0.7,0.014066696166992188,0.013589859008789062,0.010967254638671875
mig,0.7,0.014066696166992188,0.0133514404296875,0.010967254638671875
mps-uncap,0.8,0.012159347534179688,0.0133514404296875,0.015020370483398438
mig,0.8,0.013828277587890625,0.011682510375976562,0.011205673217773438
mps-uncap,0.9,0.012874603271484375,0.013828277587890625,0.01430511474609375
mig,0.9,0.01430511474609375,0.014066696166992188,0.011205673217773438
mps-uncap,1.0,0.012159347534179688,0.013589859008789062,0.014543533325195312
mig,1.0,0.0152587890625,0.015020370483398438,0.013113021850585938
mps-uncap,1.1,0.01430511474609375,0.01430511474609375,0.014066696166992188
mig,1.1,0.0209808349609375,0.01430511474609375,0.013828277587890625
mps-uncap,1.2,0.013113021850585938,0.014066696166992188,0.01430511474609375
mig,1.2,0.01811981201171875,0.01811981201171875,0.014066696166992188
mps-uncap,1.3,0.015020370483398438,0.0171661376953125,0.01430511474609375
mig,1.3,0.02956390380859375,0.018358230590820312,0.013828277587890625
