mode,load,0_densenet121-32,1_resnet152-8,2_squeezenet1_0-2
mps-uncap,0.6,21.776199340820312,14.880776405334473,1.8889904022216797
mig,0.6,32.08279609680176,25.81620216369629,1.8038749694824219
mps-uncap,0.7,23.159027099609375,15.290498733520508,1.8508434295654297
mig,0.7,32.05978870391846,25.77531337738037,1.7881393432617188
mps-uncap,0.8,23.336172103881836,17.865538597106934,1.8858909606933594
mig,0.8,32.15956687927246,25.852203369140625,1.7957687377929688
mps-uncap,0.9,23.805618286132812,22.26388454437256,2.0139217376708984
mig,0.9,32.242774963378906,25.964975357055664,1.7771720886230469
mps-uncap,1.0,24.187803268432617,25.395989418029785,2.325296401977539
mig,1.0,32.39893913269043,26.08644962310791,1.8308162689208984
mps-uncap,1.1,25.87580680847168,25.644302368164062,2.438783645629883
mig,1.1,32.42194652557373,26.111364364624023,1.7848014831542969
mps-uncap,1.2,24.454116821289062,26.181817054748535,3.058910369873047
mig,1.2,32.38201141357422,26.118040084838867,1.8126964569091797
mps-uncap,1.3,25.935649871826172,25.939464569091797,2.575397491455078
mig,1.3,32.41539001464844,26.102781295776367,1.8253326416015625
