mode,load,0_densenet121-32,1_resnet152-8,2_squeezenet1_0-2
mps-uncap,0.6,94.53701972961426,93.06025505065918,69.19670104980469
mig,0.6,284.81364250183105,199.94616508483887,19.034624099731445
mps-uncap,0.7,159.72161293029785,168.70474815368652,158.24246406555176
mig,0.7,277.6515483856201,310.321569442749,20.91193199157715
mps-uncap,0.8,151.79753303527832,276.49879455566406,8813.413858413696
mig,0.8,397.90964126586914,416.3680076599121,26.846885681152344
mps-uncap,0.9,204.40387725830078,228.75356674194336,23657.665729522705
mig,0.9,1151.5233516693115,638.1332874298096,47.3330020904541
mps-uncap,1.0,242.71273612976074,404.84023094177246,34949.56183433533
mig,1.0,1835.5534076690674,1992.896556854248,921.1819171905518
mps-uncap,1.1,449.3215084075928,1963.266134262085,39913.61355781555
mig,1.1,6614.676713943481,8020.594835281372,7124.029636383057
mps-uncap,1.2,512.5150680541992,10236.423969268799,53140.928745269775
mig,1.2,15691.965579986572,14455.229043960571,14073.13847541809
mps-uncap,1.3,3921.987295150757,19335.107564926147,51084.14435386658
mig,1.3,22493.619680404663,21394.72484588623,21358.911752700806
