mode,load,0_efficientnet_b7-8,1_efficientnet_b7-8,2_efficientnet_b7-8,3_efficientnet_b7-8
mig,0.1,48.56998920440674,48.85530471801758,48.74608516693115,96.73328399658203
mig,0.2,48.62985610961914,48.748230934143066,48.98414611816406,96.56286239624023
mig,0.3,48.633551597595215,48.94297122955322,48.93620014190674,96.40324115753174
mig,0.4,48.76089096069336,48.810720443725586,48.90632629394531,96.71416282653809
mig,0.5,48.84896278381348,49.156808853149414,49.01776313781738,96.78714275360107
mig,0.6,48.93538951873779,49.1023063659668,49.019670486450195,96.89006805419922
mig,0.7,49.097633361816406,49.29547309875488,49.34215545654297,97.29509353637695
mig,0.8,49.40154552459717,49.57394599914551,49.52898025512695,97.66244888305664
mig,0.9,49.722909927368164,49.8906135559082,50.01499652862549,98.33254814147949
mig,1.0,49.92187023162842,50.038719177246094,50.0943660736084,98.59216213226318
