mode,load,0_efficientnet_b7-8,1_efficientnet_b7-8,2_efficientnet_b7-8,3_efficientnet_b7-8
mig,0.1,49.96290445327759,49.71201419830322,51.95214986801148,98.19073677062988
mig,0.2,50.43880462646484,50.314271450042725,51.214447021484375,97.65709400177002
mig,0.3,49.99487638473511,50.20444869995117,50.85492372512817,98.09101819992067
mig,0.4,50.54590702056885,50.87178230285644,50.573885440826416,98.57481956481934
mig,0.5,50.32236099243164,50.07432699203491,50.101585388183594,98.33179473876952
mig,0.6,50.309152603149414,50.79700946807861,50.39743423461914,99.18355226516725
mig,0.7,50.78215122222901,50.71320056915283,50.86518764495849,99.20430421829224
mig,0.8,50.77357769012451,50.96071720123291,50.970573425292976,99.70957040786743
mig,0.9,50.64821004867554,50.92353820800781,51.09428167343139,99.35652971267702
mig,1.0,51.34052753448486,51.57780408859253,51.32815837860106,100.28058528900146
