mode,load,0_efficientnet_b7-8,1_efficientnet_b7-8,2_efficientnet_b7-8,3_efficientnet_b7-8
mig,0.1,50.77862739562988,50.90785026550293,52.21438407897949,99.56526756286621
mig,0.2,51.592350006103516,51.02372169494629,51.75328254699707,98.39034080505371
mig,0.3,50.78864097595215,53.20167541503906,51.68581008911133,101.0129451751709
mig,0.4,53.62343788146973,53.6801815032959,53.35354804992676,101.15432739257812
mig,0.5,51.83100700378418,53.939104080200195,51.47671699523926,101.51982307434082
mig,0.6,53.739309310913086,53.80654335021973,53.74550819396973,101.66478157043457
mig,0.7,53.00593376159668,52.97255516052246,52.11639404296875,99.88617897033691
mig,0.8,52.546024322509766,53.8175106048584,53.5585880279541,101.4409065246582
mig,0.9,52.510738372802734,53.45582962036133,53.24745178222656,100.66747665405273
mig,1.0,53.99322509765625,54.4893741607666,54.11982536315918,102.47111320495605
