mode,load,0_efficientnet_b7-8,1_efficientnet_b7-8,2_efficientnet_b7-8,3_efficientnet_b7-8
mig,0.1,58.45620632171632,65.1710033416748,51.525688171386726,97.71757125854492
mig,0.2,67.24805831909181,75.5486011505127,70.15724182128906,117.31510162353514
mig,0.3,84.22353267669678,96.27697467803955,90.00272750854492,193.62962245941162
mig,0.4,99.30658340454102,99.37868118286131,114.57312107086182,199.94039535522455
mig,0.5,117.00935363769548,134.31682586669928,120.63794136047372,287.0957612991333
mig,0.6,185.14320850372314,152.86636352539062,156.21600151062012,351.6647577285767
mig,0.7,344.3015575408937,184.14287567138675,236.07673645019534,469.00210380554205
mig,0.8,295.0444698333741,371.7002391815186,476.28364562988287,624.018669128418
mig,0.9,1141.5910482406616,2568.4563159942627,1136.1485719680788,1119.3940877914429
mig,1.0,3480.237865447998,4442.818760871887,7169.409513473511,6746.95930480957
