mode,load,0_efficientnet_b7-8,1_efficientnet_b7-8,2_efficientnet_b7-8,3_efficientnet_b7-8
mig,0.1,0.015497207641601562,0.012636184692382812,0.012636184692382812,0.017404556274414062
mig,0.2,0.013113021850585938,0.01239776611328125,0.013828277587890625,0.015735626220703125
mig,0.3,0.010251998901367188,0.012636184692382812,0.012636184692382812,0.013589859008789062
mig,0.4,0.01239776611328125,0.013113021850585938,0.012636184692382812,0.013828277587890625
mig,0.5,0.01239776611328125,0.01239776611328125,0.012636184692382812,0.012636184692382812
mig,0.6,0.012159347534179688,0.011205673217773438,0.011444091796875,0.013589859008789062
mig,0.7,0.012636184692382812,0.012874603271484375,0.011920928955078125,0.0133514404296875
mig,0.8,0.01239776611328125,0.010967254638671875,0.013828277587890625,0.013113021850585938
mig,0.9,0.0133514404296875,0.0152587890625,0.013828277587890625,0.016927719116210938
mig,1.0,0.04100799560546875,0.016927719116210938,0.0171661376953125,0.016689300537109375
