mode,load,0_efficientnet_b7-8,1_efficientnet_b7-8,2_efficientnet_b7-8,3_efficientnet_b7-8
mig,0.1,16.949290824533527,16.938990223795447,15.093488187871447,8.841278341660374
mig,0.2,33.95915264416032,35.41726829490532,32.59009961556642,16.985635757864078
mig,0.3,49.49568959868286,52.97693618546365,50.8553384625209,25.103400951937715
mig,0.4,68.29233864691861,74.23051230882797,72.17873011307151,36.3337275663427
mig,0.5,82.76732633673619,86.41026503719299,89.605176330678,43.35699371143529
mig,0.6,106.45216105867554,106.98161920459185,106.33932364655755,57.07690275023351
mig,0.7,129.86647110060477,115.49167566270523,124.44372528558308,61.26925012839169
mig,0.8,133.28362840389127,139.66434626099218,142.0105680153821,70.68524214854978
mig,0.9,153.2738221508532,158.58603182442621,156.7492044680734,76.43000279897386
mig,1.0,161.37806601772934,160.86235191385722,160.3418062640262,81.25227538622828
