mode,load,0_efficientnet_b7-8,1_efficientnet_b7-8,2_efficientnet_b7-8,3_efficientnet_b7-8
mig,0.1,48.47586154937744,48.52938652038574,48.555612564086914,96.17424011230469
mig,0.2,48.36273193359375,48.53236675262451,48.569440841674805,96.10795974731445
mig,0.3,48.36547374725342,48.600077629089355,48.63142967224121,96.04978561401367
mig,0.4,48.453569412231445,48.546791076660156,48.61640930175781,96.14753723144531
mig,0.5,48.42782020568848,48.68972301483154,48.5842227935791,96.23897075653076
mig,0.6,48.529744148254395,48.6142635345459,48.64382743835449,96.30155563354492
mig,0.7,48.64358901977539,48.81751537322998,48.88725280761719,96.56226634979248
mig,0.8,48.911213874816895,49.062252044677734,49.05295372009277,96.95875644683838
mig,0.9,49.3243932723999,49.47710037231445,49.57699775695801,97.77355194091797
mig,1.0,49.48389530181885,49.64148998260498,49.65972900390625,97.97585010528564
