mode,load,0_densenet201-4,1_resnet50-8,2_vgg16-4
mps-uncap,0.8,93.0752472692615,686.5032035525912,622.5920920141302
mps-uncap,0.9,107.92628061480802,783.7549300600456,700.7602736459772
mps-uncap,1.0,110.53319421489088,749.406920062123,769.9890993187772
mps-uncap,0.5,64.66830084019958,437.8421276019348,388.3376493555035
mps-uncap,0.6,71.60429827548846,523.4620226245416,466.48337480345174
mps-uncap,0.7,86.17715759556023,615.0629216381452,551.2444135850794
mps-uncap,0.1,13.128682885380082,85.89399552433345,78.34529721646321
mps-uncap,0.2,26.587089340432605,177.11627638253646,159.9418653291291
mps-uncap,0.3,36.607488350132364,246.89371609018576,236.5767363851903
mps-uncap,0.4,46.29782063903239,334.6579692884721,310.55341955923905
