mode,load,0_densenet201-4,1_resnet50-8,2_vgg16-4
mps-uncap,0.8,11.588454246520996,8.268117904663086,4.980683326721191
mps-uncap,0.9,33.600449562072754,101.24373435974121,26.26478672027588
mps-uncap,1.0,4534.065008163452,4422.1028089523315,1150.2747535705566
mps-uncap,0.5,0.0286102294921875,0.020742416381835938,0.0247955322265625
mps-uncap,0.6,0.02765655517578125,0.028371810913085938,0.027418136596679688
mps-uncap,0.7,6.511449813842773,1.8429756164550781,2.170085906982422
mps-uncap,0.1,0.042438507080078125,0.04100799560546875,0.04076957702636719
mps-uncap,0.2,0.04029273986816406,0.029087066650390625,0.026702880859375
mps-uncap,0.3,0.03266334533691406,0.0286102294921875,0.026941299438476562
mps-uncap,0.4,0.030994415283203125,0.027179718017578125,0.027418136596679688
