mode,load,0_efficientnet_b7-4,1_squeezenet1_0-8,2_vgg13-4
mps-uncap,0.8,136.9638442993164,50.43530464172363,45.11570930480957
mps-uncap,0.9,227.5826930999756,83.45556259155273,79.10418510437012
mps-uncap,1.0,941.0820007324219,336.1067771911621,260.30731201171875
mps-uncap,0.5,70.06454467773438,15.572547912597656,18.65243911743164
mps-uncap,0.6,86.58146858215332,21.137714385986328,22.655010223388672
mps-uncap,0.7,108.08444023132324,30.126094818115234,29.57320213317871
mps-uncap,0.1,47.057151794433594,5.283355712890625,6.453514099121094
mps-uncap,0.2,49.15571212768555,10.081052780151367,8.434772491455078
mps-uncap,0.3,81.13265037536621,11.757612228393555,11.043310165405273
mps-uncap,0.4,67.78645515441895,15.445232391357422,13.59415054321289
