mode,load,0_efficientnet_b7-4,1_squeezenet1_0-8,2_vgg13-4
mps-uncap,0.8,31.256675720214844,4.50897216796875,4.81104850769043
mps-uncap,0.9,47.67251014709473,6.700634956359863,7.64155387878418
mps-uncap,1.0,155.7924747467041,40.07840156555176,34.55853462219238
mps-uncap,0.5,21.254301071166992,3.0455589294433594,3.353714942932129
mps-uncap,0.6,22.156476974487305,3.4592151641845703,3.5288333892822266
mps-uncap,0.7,26.047229766845703,3.7927627563476562,3.928661346435547
mps-uncap,0.1,29.399991035461426,2.729177474975586,2.640247344970703
mps-uncap,0.2,22.50540256500244,2.668619155883789,2.6407241821289062
mps-uncap,0.3,22.055745124816895,2.7070045471191406,2.6574134826660156
mps-uncap,0.4,21.549344062805176,2.833127975463867,3.0503273010253906
