mode,load,0_efficientnet_b7-4,1_squeezenet1_0-8,2_vgg13-4
mps-uncap,0.8,12.644052505493164,1.7671585083007812,2.4309158325195312
mps-uncap,0.9,12.877702713012695,1.7652511596679688,2.4378299713134766
mps-uncap,1.0,13.630390167236328,1.7888545989990234,2.4497509002685547
mps-uncap,0.5,12.793302536010742,1.7704963684082031,2.4306774139404297
mps-uncap,0.6,12.747764587402344,1.7704963684082031,2.4261474609375
mps-uncap,0.7,13.011932373046875,1.7671585083007812,2.424955368041992
mps-uncap,0.1,13.00954818725586,1.7671585083007812,2.4309158325195312
mps-uncap,0.2,12.949466705322266,1.7740726470947266,2.4366378784179688
mps-uncap,0.3,12.672185897827148,1.7697811126708984,2.4292469024658203
mps-uncap,0.4,12.57634162902832,1.7688274383544922,2.4313926696777344
