mode,load,0_efficientnet_b7-4,1_squeezenet1_0-8,2_vgg13-4
mps-uncap,0.8,36.126155853271484,5.345625877380372,4.6718215942382795
mps-uncap,0.9,37.09796905517578,5.522618293762207,4.777641296386718
mps-uncap,1.0,38.189640045166016,5.705487728118893,4.914512634277344
mps-uncap,0.5,29.45004701614379,4.815268516540527,4.3743896484375
mps-uncap,0.6,33.61931324005126,5.021138191223146,4.429759979248048
mps-uncap,0.7,36.42942190170288,5.186796188354492,4.428863525390625
mps-uncap,0.1,33.348870277404785,3.790867328643799,3.784847259521486
mps-uncap,0.2,33.800482749938965,4.046893119812011,3.9155101776123056
mps-uncap,0.3,32.63373136520386,4.539337158203125,4.11525726318359
mps-uncap,0.4,29.432258605957017,4.730753898620603,4.286293983459472
