mode,load,0_efficientnet_b7-4,1_squeezenet1_0-8,2_vgg13-4
mps-uncap,0.8,121.17457389831543,45.900583267211914,41.864871978759766
mps-uncap,0.9,204.6201229095459,79.23460006713867,74.65434074401855
mps-uncap,1.0,909.4092845916748,331.561803817749,256.4065456390381
mps-uncap,0.5,55.39083480834961,11.911153793334961,16.182422637939453
mps-uncap,0.6,62.25728988647461,17.478466033935547,18.88275146484375
mps-uncap,0.7,85.8762264251709,25.827407836914062,25.68340301513672
mps-uncap,0.1,22.55535125732422,2.6884078979492188,3.988981246948242
mps-uncap,0.2,30.187606811523438,7.715940475463867,5.155086517333984
mps-uncap,0.3,63.140153884887695,9.067296981811523,8.331537246704102
mps-uncap,0.4,46.96393013000488,11.881589889526367,10.378837585449219
