mode,load,0_efficientnet_b7-4,1_squeezenet1_0-8,2_vgg13-4
mps-uncap,0.8,12.943029403686523,1.7795562744140625,2.442598342895508
mps-uncap,0.9,13.738393783569336,1.7862319946289062,2.4504661560058594
mps-uncap,1.0,13.658285140991211,1.7995834350585938,2.4597644805908203
mps-uncap,0.5,12.835264205932617,1.7821788787841797,2.4466514587402344
mps-uncap,0.6,12.886285781860352,1.7855167388916016,2.438783645629883
mps-uncap,0.7,13.515233993530273,1.783609390258789,2.4383068084716797
mps-uncap,0.1,13.031005859375,1.7824172973632812,2.454042434692383
mps-uncap,0.2,12.997627258300781,1.7852783203125,2.4471282958984375
mps-uncap,0.3,12.684822082519531,1.7807483673095703,2.443552017211914
mps-uncap,0.4,12.636184692382812,1.7819404602050781,2.4445056915283203
