mode,load,0_efficientnet_b7-4,1_squeezenet1_0-8,2_vgg13-4
mps-uncap,0.8,32.62643814086914,4.686641693115234,4.189062118530273
mps-uncap,0.9,35.50596237182618,4.942584037780762,4.361867904663086
mps-uncap,1.0,37.163496017456055,5.197930335998535,4.5413970947265625
mps-uncap,0.5,24.484395980834964,3.862237930297852,3.6902904510498047
mps-uncap,0.6,26.717329025268555,4.169583320617676,3.8200855255126958
mps-uncap,0.7,29.966092109680176,4.450440406799316,3.959846496582032
mps-uncap,0.1,31.22999668121338,3.005385398864746,2.967357635498047
mps-uncap,0.2,29.496979713439945,3.288197517395021,3.343343734741211
mps-uncap,0.3,24.982070922851566,3.5233497619628906,3.4847259521484375
mps-uncap,0.4,24.08146858215332,3.760480880737305,3.6077022552490234
