mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg13-8
mps-uncap,0.8,20.334267616271973,26.223468780517585,63.283729553222656
mps-uncap,0.9,52.741289138793974,22.27115631103516,601.3905525207522
mps-uncap,1.0,228.78944873809814,43.31314563751222,6263.7789249420175
mps-uncap,0.5,12.265634536743166,7.581043243408203,14.822745323181165
mps-uncap,0.6,12.050271034240723,10.052442550659181,18.207168579101566
mps-uncap,0.7,15.233922004699709,14.812707901000977,28.523564338684086
mps-uncap,0.1,11.898255348205574,6.3243865966796875,8.240818977355957
mps-uncap,0.2,16.17693901062012,7.611727714538573,9.318637847900392
mps-uncap,0.3,16.132020950317383,8.197450637817385,10.489821434020996
mps-uncap,0.4,13.864088058471687,7.61866569519043,12.201023101806637
