mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg13-8
mps-uncap,0.8,6.65830135345459,6.5337324142456055,7.0028734207153285
mps-uncap,0.9,8.200244903564453,5.768804550170899,6.483449935913086
mps-uncap,1.0,8.154881000518797,5.787377357482909,6.458015441894532
mps-uncap,0.5,8.992929458618164,5.729491710662842,7.20151662826538
mps-uncap,0.6,7.362401485443112,6.419420242309571,7.196316719055175
mps-uncap,0.7,6.788575649261474,6.497383117675781,7.094326019287109
mps-uncap,0.1,11.293785572052,7.375745773315431,8.412516117095945
mps-uncap,0.2,10.382652282714844,6.344017982482909,7.030191421508789
mps-uncap,0.3,10.253090858459473,6.414403915405275,7.053864002227789
mps-uncap,0.4,9.908552169799803,5.675072669982911,7.0078468322753915
