mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg13-8
mps-uncap,0.8,53.23529243469238,92.12327003479004,174.12710189819336
mps-uncap,0.9,139.1589641571045,66.0696029663086,733.4952354431152
mps-uncap,1.0,340.8658504486084,105.44991493225098,6857.460498809814
mps-uncap,0.5,27.25982666015625,19.582748413085938,52.533864974975586
mps-uncap,0.6,33.73074531555176,31.043052673339844,60.688018798828125
mps-uncap,0.7,39.175987243652344,50.52304267883301,67.03495979309082
mps-uncap,0.1,29.833078384399414,12.699604034423828,27.94623374938965
mps-uncap,0.2,31.4328670501709,19.214630126953125,22.98736572265625
mps-uncap,0.3,41.08428955078125,19.140243530273438,28.385400772094727
mps-uncap,0.4,34.737348556518555,24.753808975219727,41.245222091674805
