mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg13-8
mps-uncap,0.8,5.696535110473633,4.853725433349609,5.593299865722656
mps-uncap,0.9,6.40106201171875,4.396915435791016,5.717992782592773
mps-uncap,1.0,6.395697593688965,4.475593566894531,5.797386169433594
mps-uncap,0.5,5.726099014282227,3.5707950592041016,5.311012268066406
mps-uncap,0.6,5.324006080627441,3.770589828491211,5.349874496459961
mps-uncap,0.7,5.4645538330078125,4.310131072998047,5.457162857055664
mps-uncap,0.1,9.627819061279297,4.591464996337891,5.651116371154785
mps-uncap,0.2,9.240388870239258,4.544615745544434,5.568742752075195
mps-uncap,0.3,8.230924606323242,4.480600357055664,5.592226982116699
mps-uncap,0.4,6.525754928588867,4.17637825012207,5.406379699707031
