mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg13-8
mps-uncap,0.8,8.53574275970459,8.493661880493164,20.305156707763672
mps-uncap,0.9,20.082473754882812,8.94618034362793,286.97967529296875
mps-uncap,1.0,103.33311557769775,14.028072357177734,3713.8607501983643
mps-uncap,0.5,6.706714630126953,4.278898239135742,6.5985918045043945
mps-uncap,0.6,6.18135929107666,4.617452621459961,8.183717727661133
mps-uncap,0.7,6.57963752746582,5.240201950073242,10.671377182006836
mps-uncap,0.1,9.73367691040039,4.646062850952148,5.805730819702148
mps-uncap,0.2,9.476900100708008,4.646658897399902,5.77235221862793
mps-uncap,0.3,9.257078170776367,4.667520523071289,5.885601043701172
mps-uncap,0.4,7.722616195678711,4.4040679931640625,5.9871673583984375
