mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg13-8
mps-uncap,0.8,3.9458274841308594,1.9314289093017578,4.777193069458008
mps-uncap,0.9,4.014253616333008,1.9063949584960938,4.87828254699707
mps-uncap,1.0,3.980398178100586,1.9245147705078125,4.96673583984375
mps-uncap,0.5,3.953695297241211,1.9142627716064453,4.736423492431641
mps-uncap,0.6,3.9916038513183594,1.9240379333496094,4.7893524169921875
mps-uncap,0.7,3.912687301635742,1.9104480743408203,4.738092422485352
mps-uncap,0.1,4.439830780029297,2.014636993408203,4.84466552734375
mps-uncap,0.2,3.9620399475097656,2.021312713623047,4.824161529541016
mps-uncap,0.3,3.9811134338378906,1.9860267639160156,4.832744598388672
mps-uncap,0.4,4.032135009765625,1.9109249114990234,4.754304885864258
