mode,load,0_densenet161-16,1_densenet169-32,2_densenet169-8
mps-uncap,0.8,36.91930770874024,38.48371505737305,30.91988563537598
mps-uncap,0.9,37.72280216217041,37.95361518859863,34.11588668823242
mps-uncap,1.0,38.24887275695801,38.48433494567871,34.584641456604004
mps-uncap,0.5,32.869648933410645,34.44623947143555,24.789094924926758
mps-uncap,0.6,34.412574768066406,36.5386962890625,27.40180492401123
mps-uncap,0.7,36.480140686035156,38.26401233673096,30.17878532409668
mps-uncap,0.1,26.18265151977539,26.951313018798828,25.871992111206055
mps-uncap,0.2,29.5961856842041,30.990743637084954,26.4369010925293
mps-uncap,0.3,30.322098731994643,32.172441482543945,25.995469093322754
mps-uncap,0.4,31.965970993041992,33.17861557006836,24.44860935211182
