mode,load,0_densenet161-16,1_densenet169-32,2_densenet169-8
mps-uncap,0.8,38.393898010253906,39.95266914367675,33.067665100097656
mps-uncap,0.9,38.89113903045654,38.88583183288574,34.98159408569336
mps-uncap,1.0,39.169368743896484,39.37692642211914,35.26408910751343
mps-uncap,0.5,36.55996322631836,38.038697242736816,30.95632791519165
mps-uncap,0.6,37.31560707092285,38.94887685775757,31.970305442810062
mps-uncap,0.7,37.94162750244141,39.6769905090332,32.546305656433105
mps-uncap,0.1,33.33803176879882,33.8372039794922,32.209343910217285
mps-uncap,0.2,33.469018936157234,34.90363121032717,31.965198516845707
mps-uncap,0.3,34.66569423675537,36.80661678314208,30.869638919830305
mps-uncap,0.4,35.97778320312499,37.51171350479127,30.203635692596436
