mode,load,0_densenet161-16,1_densenet169-32,2_densenet169-8
mps-uncap,0.8,195.5938196182251,266.318311691284,120.66973924636842
mps-uncap,0.9,458.9682722091682,424.1055011749268,666.2208175659175
mps-uncap,1.0,1623.0758428573604,587.0447635650634,845.3058195114133
mps-uncap,0.5,82.8586792945861,80.98747014999391,50.74584484100342
mps-uncap,0.6,88.1619930267334,98.08748006820666,59.79220867156983
mps-uncap,0.7,186.47378206253057,143.80977392196658,97.05021381378172
mps-uncap,0.1,39.08741950988769,43.343305587768604,43.7053966522217
mps-uncap,0.2,41.36336326599122,42.071599960327156,46.75328254699707
mps-uncap,0.3,50.92080354690552,50.78213691711425,40.961103439331026
mps-uncap,0.4,71.30077362060503,77.72915124893193,45.75778245925903
