mode,load,0_densenet161-16,1_densenet169-32,2_densenet169-8
mps-uncap,0.8,17.472267150878906,20.30014991760254,9.954690933227539
mps-uncap,0.9,17.434358596801758,20.322084426879883,9.948015213012695
mps-uncap,1.0,22.5677490234375,32.26327896118164,17.346858978271484
mps-uncap,0.5,17.354965209960938,20.25008201599121,9.912967681884766
mps-uncap,0.6,17.352819442749023,20.23768424987793,9.902715682983398
mps-uncap,0.7,17.48037338256836,20.29585838317871,9.902715682983398
mps-uncap,0.1,17.388105392456055,20.300626754760742,10.804891586303711
mps-uncap,0.2,17.392635345458984,20.303726196289062,10.115385055541992
mps-uncap,0.3,17.377138137817383,20.29871940612793,10.081291198730469
mps-uncap,0.4,17.39215850830078,20.25151252746582,9.786128997802734
