mode,load,0_densenet161-16,1_densenet169-32,2_densenet169-8
mps-uncap,0.8,0.012874603271484375,0.012636184692382812,0.011920928955078125
mps-uncap,0.9,0.012874603271484375,0.013828277587890625,0.012636184692382812
mps-uncap,1.0,0.014543533325195312,0.014543533325195312,0.013113021850585938
mps-uncap,0.5,0.012874603271484375,0.012636184692382812,0.011920928955078125
mps-uncap,0.6,0.0133514404296875,0.012874603271484375,0.012874603271484375
mps-uncap,0.7,0.013113021850585938,0.013113021850585938,0.012159347534179688
mps-uncap,0.1,0.019550323486328125,0.017881393432617188,0.0209808349609375
mps-uncap,0.2,0.019073486328125,0.015497207641601562,0.013828277587890625
mps-uncap,0.3,0.013113021850585938,0.015497207641601562,0.013828277587890625
mps-uncap,0.4,0.013113021850585938,0.014066696166992188,0.012636184692382812
