mode,load,0_densenet161-16,1_densenet169-32,2_densenet169-8
mps-uncap,0.8,100.75256824493412,114.53094482421875,62.9149913787842
mps-uncap,0.9,246.47033214569097,227.29754447937012,193.60165596008312
mps-uncap,1.0,1195.3376293182373,414.3869876861572,668.1211948394777
mps-uncap,0.5,49.95431900024417,54.890155792236335,32.973289489746094
mps-uncap,0.6,56.64563179016114,64.46506977081302,36.872339248657234
mps-uncap,0.7,87.60085105895996,88.40239048004152,53.923845291137695
mps-uncap,0.1,26.634788513183594,28.003263473510742,26.845073699951172
mps-uncap,0.2,31.17642402648926,32.14983940124512,32.04760551452637
mps-uncap,0.3,33.92007350921631,34.9174976348877,29.167842864990238
mps-uncap,0.4,36.87300682067871,46.8245267868042,30.723547935485843
