mode,load,0_vgg16-8,1_vgg16-8
mig,0.1,9.197115898132324,11.174917221069336
mig,0.2,9.163379669189453,11.147379875183105
mig,0.3,9.145736694335938,11.132240295410156
mig,0.4,9.13381576538086,11.106252670288086
mig,0.5,9.122848510742188,11.108636856079102
mig,0.6,9.140968322753906,11.126995086669922
mig,0.7,9.16743278503418,11.172771453857422
mig,0.8,9.254932403564453,11.306524276733398
mig,0.9,9.38272476196289,11.503458023071289
mig,1.0,9.453296661376953,11.607646942138672
