mode,load,0_vgg16-8,1_vgg16-8
mig,0.1,17.62313842773437,20.569477081298825
mig,0.2,19.523842334747318,26.436603069305402
mig,0.3,26.41497850418092,29.6800136566162
mig,0.4,28.481507301330563,38.365707397460945
mig,0.5,36.80241107940674,50.19200325012207
mig,0.6,51.80928230285645,60.65850257873518
mig,0.7,66.31368398666382,69.45038795471184
mig,0.8,79.33199882507333,89.10470962524438
mig,0.9,171.9220757484437,146.93313121795657
mig,1.0,887.2164344787598,782.8244495391846
