mode,load,0_resnet101-4,1_densenet201-2,2_resnet152-4
mps-uncap,1.0,0.00476837158203125,0.0073909759521484375,0.005245208740234375
mig,1.0,0.000476837158203125,0.000476837158203125,0.0054836273193359375
