mode,load,0_mobilenet_v3_small-4,1_resnet50-4,2_vgg13-32
mps-uncap,0.8,60.15980958938587,110.01903057098404,156.31456851959234
mps-uncap,0.9,94.55165863037115,198.073091506958,208.97670984268188
mps-uncap,1.0,136.43482208251936,1627.0708847045898,508.058476448059
mps-uncap,0.5,18.570518493652372,24.51019287109375,49.37082290649414
mps-uncap,0.6,31.028480529784268,36.001334190368596,70.07582187652578
mps-uncap,0.7,42.29108810424815,58.482193946838144,96.31752252578725
mps-uncap,0.1,5.475044250488281,4.0964961051941255,14.142036437988281
mps-uncap,0.2,8.357672691345202,7.603025436401455,22.30895757675168
mps-uncap,0.3,10.895967483520515,13.85680198669434,25.743103027343757
mps-uncap,0.4,13.543796539306634,18.919725418090806,33.516943454742474
