mode,load,0_mobilenet_v3_small-4,1_resnet50-4,2_vgg13-32
mps-uncap,0.8,16.29948616027832,24.12087917327881,16.68386459350586
mps-uncap,0.9,16.2994384765625,27.15754508972168,16.663765907287598
mps-uncap,1.0,16.462993621826172,28.66537570953369,16.84577465057373
mps-uncap,0.5,14.68205451965332,20.013332366943363,15.740442276000977
mps-uncap,0.6,15.345907211303711,21.233367919921875,16.002893447875977
mps-uncap,0.7,15.752387046813965,22.28703498840332,16.29166603088379
mps-uncap,0.1,6.604671478271484,7.222580909729004,14.77961540222168
mps-uncap,0.2,11.33878231048585,12.610316276550293,15.068531036376953
mps-uncap,0.3,13.025903701782232,17.11721420288086,15.302419662475586
mps-uncap,0.4,14.1355037689209,17.879199981689453,15.452742576599121
